path,extension,size_kb,fenomeno
data/raw/CODEFEST/F3_Dinamicas_Territoriales/RESDAL/pdfs/Atlas_2024/RESDAL_17-esp-elsalvador.pdf,.pdf,2416.9,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/RESDAL/pdfs/Publicaciones/RESDAL_boletin-covid-3-esp.pdf,.pdf,3146.0,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/RESDAL/pdfs/Publicaciones/RESDAL_boletincovidi.pdf,.pdf,1334.5,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/RESDAL/pdfs/Publicaciones/RESDAL_newsletter-covid-n2-eng-final.pdf,.pdf,5753.1,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/RESDAL/pdfs/Publicaciones/RESDAL_contemplating-trends-for-2023-in-security-and-democracy-a-cross-regional-collaboration-wit.pdf,.pdf,2378.2,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/RESDAL/pdfs/Publicaciones/RESDAL_collaborative-research-report-2021-13828.pdf,.pdf,1278.5,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/RESDAL/pdfs/Publicaciones/RESDAL_acoso-y-ab-sex-en-instituciones-de-defensa.pdf,.pdf,4193.5,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/RESDAL/pdfs/Publicaciones/RESDAL_policy-brief-mena-final.pdf,.pdf,689.5,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/RESDAL/pdfs/Publicaciones/RESDAL_uruguay-elsie-barrier-version-final.pdf,.pdf,2872.3,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/RESDAL/pdfs/Publicaciones/RESDAL_uruguay-elsie-mowip-english-final-0.pdf,.pdf,2766.3,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/RESDAL/pdfs/Atlas_Anteriores/RESDAL_atlas-completo.pdf,.pdf,11272.6,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/RESDAL/pdfs/Atlas_Anteriores/RESDAL_atlas-completo2010-ingles.pdf,.pdf,21668.2,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/RESDAL/pdfs/Atlas_Anteriores/RESDAL_atlas-completo-2.pdf,.pdf,11422.9,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/RESDAL/pdfs/Atlas_Anteriores/RESDAL_atlas-2012-ing-completo.pdf,.pdf,37994.3,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/RESDAL/pdfs/Atlas_Anteriores/RESDAL_atlas-2005-esp.pdf,.pdf,10951.7,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2025-10-02-decade-youth-peace-and-security-fostering-intergenerational-action-climate-peac.json,.json,4.2,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2025-silos-synergies-partnering-social-cohesion-sahel.json,.json,4.6,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2025-strengthening-osces-climate-security-agenda.json,.json,2.1,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2026-04-27-trends-world-military-expenditure-2025.json,.json,4.9,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2026-budget-fifth-year-war-military-spending-russias-budget-2026.json,.json,4.7,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2026-responsible-procurement-military-artificial-intelligence.json,.json,4.9,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2025-bias-military-artificial-intelligence-and-compliance-international-humanitarian-law.json,.json,4.7,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2026-climate-peace-and-security-fact-sheet-lake-chad-2026.json,.json,4.4,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2026-china-and-changing-international-development-landscape.json,.json,4.3,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2025-pragmatic-approaches-governance-artificial-intelligence-nuclear-nexus.json,.json,4.0,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2025-climate-resilient-investment-fragile-and-conflict-affected-situations-opportunities-b.json,.json,5.5,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2026-ai-chinese-indian-and-us-nuclear-postures-norms-and-systems.json,.json,4.1,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2025-05-13-lasting-solutions-fragility-depend-peacebuilding.json,.json,3.3,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2025-12-01-sipri-top-100-arms-producing-and-military-services-companies-2024.json,.json,3.6,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2026-gendered-dimensions-climate-related-security-risks-osce-area.json,.json,4.7,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2026-seeking-stability-outer-space-opportunities-china-uk-dialogue.json,.json,5.2,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2024-11-07-military-and-security-dimensions-quantum-technologies-primer.json,.json,5.8,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2025-06-27-calibrating-deterrence-disruptors-strategic-stability-natos-new-northern-flank.json,.json,4.2,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2026-building-effective-infrastructure-peace-syria-and-lebanon.json,.json,4.6,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2025-militarization-technology-preventing-diversion-and-misuse-through-export-controls.json,.json,4.2,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2025-addressing-risks-civilian-ai-poses-international-peace-and-security-role-responsible-.json,.json,3.9,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2025-women-multilateral-peace-operations-2025-what-state-play.json,.json,7.0,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2026-twenty-five-years-men-boys-and-masculinities-wps-agenda.json,.json,4.1,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2025-12-01-use-cases-emerging-technologies-strengthen-high-containment-laboratory-governan.json,.json,4.7,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2025-support-age-relapse-assisting-security-justice-and-inclusive-governance-restrictive-e.json,.json,3.8,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2025-12-01-use-cases-emerging-technologies-strengthen-export-controls-biological-items.json,.json,4.6,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2026-addressing-multidomain-nuclear-escalation-risk.json,.json,4.3,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2026-security-sector-reform-and-united-nations-transitions-factors-success.json,.json,4.8,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2025-impact-conflict-and-displacement-sudanese-refugee-women-eastern-chad.json,.json,6.6,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2025-climate-peace-and-security-thematic-fact-sheet-women-peace-and-security.json,.json,4.3,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2025-06-24-export-controls-and-spyware-enhancing-oversight-transparency-and-restraint.json,.json,5.7,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2026-03-18-military-assistance-provided-eu-and-other-external-actors-eus-southern-neighbou.json,.json,5.1,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2025-map-practices-autopractices.json,.json,4.4,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2025-climate-peace-and-security-fact-sheet-abyei-2025.json,.json,4.5,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2026-03-09-trends-international-arms-transfers-2025.json,.json,4.5,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2025-rebalancing-military-spending-towards-achieving-sustainable-development.json,.json,4.8,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2026-end-mission-reinventing-closure-and-transition-processes-eu-civilian-csdp.json,.json,4.6,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2025-climate-peace-and-security-fact-sheet-haiti-2025.json,.json,4.2,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2026-preventing-biological-weapons-proliferation-operational-applications-emerging-technol.json,.json,4.1,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2026-cyber-disarmament-practice-eus-role-governing-software-vulnerabilities-fragmented-int.json,.json,6.1,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2025-navigating-green-geopolitics-perils-and-promise-energy-transition-and-case-ukraine.json,.json,5.1,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2026-climate-peace-and-security-fact-sheet-afghanistan-2026.json,.json,3.6,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2025-climate-change-human-mobility-and-security.json,.json,3.8,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2026-future-proofing-civilian-csdp-challenging-strategic-environment-seven-questions-debat.json,.json,5.9,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2026-aid-cuts-and-security-risks-health-system-disruption-human-insecurity.json,.json,4.1,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2025-pursuing-peace-shoestring-conflict-management-increasingly-complex-world.json,.json,3.7,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2025-towards-multilateral-policy-autonomous-weapon-systems.json,.json,4.2,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2026-good-practice-guide-applying-export-controls-transfers-commercial-cyber-intrusion-cap.json,.json,4.6,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2026-03-18-military-assistance-provided-eu-and-other-external-actors-eus-eastern-neighbour.json,.json,5.2,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2025-autonomous-weapon-systems-and-ai-enabled-decision-support-systems-military-targeting-.json,.json,2.1,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2026-03-18-military-assistance-provided-eu-and-other-external-actors-west-africa-2010-25.json,.json,5.1,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/articulos/SIPRI_2026-05-25-developments-and-trends-multilateral-peace-operations-2025.json,.json,2.4,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/sipri_data/SIPRI_catalog-2.json,.json,0.1,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/sipri_data/SIPRI_publicaciones-2.csv,.csv,25.1,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/sipri_data/pdfs/SIPRI_9781954445024.pdf,.pdf,5961.2,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/sipri_data/pdfs/SIPRI_gcf-annual-report-2023-through-collective-action.pdf,.pdf,2534.7,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/sipri_data/pdfs/SIPRI_db26ed4d9b959cb6798443f80d4d4474.pdf,.pdf,203.4,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/sipri_data/pdfs/SIPRI_cmc-finland-working-papers-series-1-web-saavutettava.pdf,.pdf,507.9,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/sipri_data/pdfs/SIPRI_files2fthe-fourth-phase-in-the-taiwan-strait-military-standoff-emerging-dynamics-and-the-p.pdf,.pdf,1871.3,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/sipri_data/pdfs/SIPRI_att-monitor-report-2025.pdf,.pdf,15249.1,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/sipri_data/pdfs/SIPRI_20240212113627.pdf,.pdf,3104.7,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/sipri_data/pdfs/SIPRI_22136.pdf,.pdf,22.5,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/sipri_data/pdfs/SIPRI_33.impaginato-lorenzo-scarazzato-noah-heinemann-why-the-eu-fiscal-reform-is-not-solving-na.pdf,.pdf,3583.4,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/sipri_data/pdfs/SIPRI_report-international-arms-flows.pdf,.pdf,412.5,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/sipri_data/pdfs/SIPRI_ar-34.pdf,.pdf,2608.6,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/sipri_data/pdfs/SIPRI_hsrc20lmip20report20320growth20employment20and20skills-1.pdf,.pdf,23.2,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/sipri_data/pdfs/SIPRI_sustainablefinanceoutlook-20250612.pdf,.pdf,1626.1,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/sipri_data/pdfs/SIPRI_2021.pdf,.pdf,3635.2,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/sipri_data/pdfs/SIPRI_djokic-ignjatijevic-2020-why-are-people-leaving-the-serbian-defence-system.pdf,.pdf,794.6,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2026/SIPRI_rpp-2026-01-future-proofing-civilian-csdp.pdf,.pdf,203.4,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2026/SIPRI_centerfold-east-a3.pdf,.pdf,3281.6,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2026/SIPRI_military-assistance-east-0.pdf,.pdf,1863.1,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2026/SIPRI_2602-ai-integration.pdf,.pdf,485.7,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2026/SIPRI_rpp-2026-01-multidomain-escalation-risks-1.pdf,.pdf,188.5,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2026/SIPRI_rpp-2026-03-25-years-of-men.pdf,.pdf,201.8,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2026/SIPRI_rpp-2026-06-aid-cuts-and-security-risks.pdf,.pdf,371.9,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2026/SIPRI_nupi-fact-sheet-lake-chad.pdf,.pdf,3770.7,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2026/SIPRI_0326-preventing-biological-weapons-proliferation-0.pdf,.pdf,450.1,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2026/SIPRI_0626-transitions-just-future.pdf,.pdf,575.4,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2026/SIPRI_centerfold-west-africa-a3.pdf,.pdf,2379.2,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2026/SIPRI_fs-2605-mpo-2026.pdf,.pdf,389.7,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2026/SIPRI_gendered-dimensions-of-climate-related-security-risks.pdf,.pdf,1408.6,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2026/SIPRI_2026-01-russias-military-budget-for-2026.pdf,.pdf,397.8,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2026/SIPRI_0226-rpp-chinese-perspectives-chinese.pdf,.pdf,706.7,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2026/SIPRI_pb-2601-china-and-the-changing-international-dev-landscape.pdf,.pdf,164.5,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2026/SIPRI_0226-milai-procurement-kr.pdf,.pdf,1945.1,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2026/SIPRI_military-assistance-south.pdf,.pdf,1411.9,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2026/SIPRI_military-assistance-west-africa.pdf,.pdf,1480.6,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2026/SIPRI_eunpdc-no-100-cyber-disarmament.pdf,.pdf,487.3,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2026/SIPRI_centerfold-south-a3.pdf,.pdf,2668.2,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2026/SIPRI_gpg-2026-ccic.pdf,.pdf,475.4,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2026/SIPRI_0226-milai-procurement-260216.pdf,.pdf,433.6,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2026/SIPRI_0626-building-an-effective-infrastructure-for-peace-in-syria-and-lebanon.pdf,.pdf,324.4,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2026/SIPRI_0226-rpp-chinese-perspectives-0.pdf,.pdf,306.3,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2026/SIPRI_end-of-mission-ville-savoranta.pdf,.pdf,227.5,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2026/SIPRI_0326-calibrating-deterrence.pdf,.pdf,1144.8,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2026/SIPRI_nupi-fact-sheet-afghanistan.pdf,.pdf,2406.7,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2025/SIPRI_21.11.2025-pb-arabic.pdf,.pdf,945.0,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2025/SIPRI_from-silos-to-synergies-partnering-for-social-cohesion-in-the-sahel-1.pdf,.pdf,289.8,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2025/SIPRI_pb-2511-climate-change-human-mobility-and-security.pdf,.pdf,667.2,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2025/SIPRI_laws-v-0.pdf,.pdf,426.6,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2025/SIPRI_2025-08-18-xcept-note-de-synthese-limpact-du-conflit-et-du-deplacement-sur-les-femmes-soud.pdf,.pdf,379.6,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2025/SIPRI_2025-11-19-xcept-policy-brief-sudanese-refugee-women-in-eastern-chad.pdf,.pdf,268.3,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2025/SIPRI_2025giz-en-lasting-solutions-fragility-peacebuilding.pdf,.pdf,2405.0,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2025/SIPRI_0925-export-controls-and-spyware.pdf,.pdf,450.4,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2025/SIPRI_rpp-2025-11-miltech.pdf,.pdf,202.2,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2025/SIPRI_rpp-2025-12-use-cases-for-emerging-tech-to-strengthen-high-containment-lab-governance-0.pdf,.pdf,140.0,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2025/SIPRI_nupi-fact-sheet-abyei.pdf,.pdf,1446.5,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2025/SIPRI_wps-sipri-nupi-fact-sheet.pdf,.pdf,2249.6,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2025/SIPRI_rpp-florian-katongo.pdf,.pdf,154.1,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2025/SIPRI_stockholm-forum-session-a-decade-of-youth-peace-and-security-fostering-intergenerational-a.pdf,.pdf,989.2,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2025/SIPRI_pragmatic-approaches-to-governance-at-the-ai-nuclear-nexus.pdf,.pdf,338.3,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2025/SIPRI_2509-towards-multilateral-policy-on-aws-1.pdf,.pdf,431.9,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2025/SIPRI_fs-2603-at-2025.pdf,.pdf,397.6,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2025/SIPRI_autopractices-map-web.pdf,.pdf,1466.8,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2025/SIPRI_rpp-2025-10-ngcm-dakar.pdf,.pdf,154.6,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2025/SIPRI_0825-ai-military-bias.pdf,.pdf,535.9,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2025/SIPRI_1225-green-geopolitics-ukraine.pdf,.pdf,350.1,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2025/SIPRI_ko-laws-v.pdf,.pdf,1329.7,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2025/SIPRI_women-in-multilateral-peace-operations-in-2025-what-is-the-state-of-play.pdf,.pdf,2114.5,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2025/SIPRI_rpp-use-cases-emerging-tech-bio-items-0.pdf,.pdf,137.7,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2025/SIPRI_rpp-2025-11-milex-sdgs-3.pdf,.pdf,153.9,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2025/SIPRI_pb-2509-osce-climate-security.pdf,.pdf,141.0,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2025/SIPRI_2604-milex-2025.pdf,.pdf,714.8,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2025/SIPRI_rpp-2025-12-restrictive-environments-0.pdf,.pdf,150.8,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2025/SIPRI_1125-civilian-ai.pdf,.pdf,719.4,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2025/SIPRI_0725-military-and-security-dimensions-of-quantum-technologies-0.pdf,.pdf,781.1,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/pdfs_full/2024/SIPRI_fs-2512-top-100-2024.pdf,.pdf,268.2,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/CEEEP/articulos/revista/CEEEP_issue11-72-inteligencia-artificial-y-ciberdefensa.json,.json,1.6,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/CEEEP/articulos/revista/CEEEP_issue7-42-comando-y-control-en-el-ejercito-del-peru-metodos-analisis-y-el-metodo.json,.json,1.9,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/CEEEP/articulos/revista/CEEEP_issue9-58-isis-k-un-reinicio-del-terrorismo-yihadista.json,.json,1.4,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/CEEEP/articulos/revista/CEEEP_issue3-13-el-juego-estrategico-de-argentina-frente-a-los-intereses-de-china-y-es.json,.json,1.3,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/CEEEP/articulos/revista/CEEEP_issue12-76-la-rinconada-zona-de-amenazas-y-desafios-para-la-seguridad-nacional.json,.json,2.8,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/CEEEP/articulos/revista/CEEEP_issue5-29-ciberdefensa-los-desafios-del-mundo-virtual.json,.json,1.4,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/CEEEP/articulos/revista/CEEEP_issue10-67-desafios-de-la-inteligencia-militar-en-la-lucha-contra-el-terrorismo-e.json,.json,2.3,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/CEEEP/articulos/revista/CEEEP_issue14-97-modelo-de-planeamiento-militar-bilateral-para-la-cooperacion-en-seguri.json,.json,1.6,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/CEEEP/articulos/revista/CEEEP_issue14-95-corio-y-el-tablero-geopolitico-del-pacifico-sur-en-escenarios-de-compe.json,.json,2.4,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/CEEEP/articulos/revista/CEEEP_issue11-74-radicalizacion-ideologica-crimen-organizado-y-seguridad-nacional-la-in.json,.json,1.7,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/CEEEP/articulos/revista/CEEEP_issue5-25-la-antartida-importancia-geopolitica-y-economica.json,.json,1.3,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/CEEEP/articulos/revista/CEEEP_issue5-26-el-valor-de-la-inteligencia-y-el-desarrollo-del-poder-militar-en-el-es.json,.json,1.2,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/CEEEP/articulos/revista/CEEEP_issue10-66-inteligencia-artificial-y-desinformacion-papel-en-los-conflictos-del-s.json,.json,1.5,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/CEEEP/articulos/revista/CEEEP_issue9-59-el-alto-huallaga-un-caso-de-exito.json,.json,1.9,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/CEEEP/articulos/revista/CEEEP_issue13-86-analisis-de-la-participacion-de-las-fuerzas-armadas-en-el-desarrollo-s.json,.json,1.6,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/CEEEP/articulos/revista/CEEEP_issue3-14-crimen-organizado-transnacional-en-la-triple-frontera-entre-brasil-col.json,.json,1.1,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/CEEEP/articulos/revista/CEEEP_issue12-75-las-fuerzas-armadas-en-el-control-del-orden-interno-y-en-el-apoyo-a-la.json,.json,1.9,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/CEEEP/articulos/revista/CEEEP_issue7-43-reanudacion-de-las-relaciones-de-iran-con-algunos-paises-de-america-la.json,.json,1.1,raw
